38453016,占地面积为6933平方米住宅楼建设项目,http://www.qianlima.com/zb/detail/20160628_38453016.html,西安,政府,设计阶段,住宅,办公楼,未确定,18400万,2017-05-02
54974717,总建筑面积为5873平方米科研办公楼翻建工程,http://www.qianlima.com/zb/detail/20170425_54974717.html,北京,商业,设计阶段,办公楼,精装修,1500万,2017-05-02
48775870,建设面积14826平方米法库县看守所建设项目,http://www.qianlima.com/zb/detail/20161222_48775870.html,沈阳,政府,施工在建,司法,简装修,4000万,2017-05-02
54975856,总建筑面积64000平方米住宅楼建设工程,http://www.qianlima.com/zb/detail/20170425_54975856.html,天津,商业,设计阶段,住宅,不装修,1200万,2017-05-02
52560496,总建筑面积130000平方米新城综合医院建设项目,http://www.qianlima.com/zb/detail/20170316_52560496.html,肇庆,政府,施工在建,办公楼,教育及研究,医疗,精装修,81100万,2017-05-02
54976191,总建筑面积为25000平方米教学楼建设工程,http://www.qianlima.com/zb/detail/20170425_54976191.html,天津,政府,施工在建,办公楼,教育及研究,不装修,5000万,2017-05-02
44128370,总建筑面积107652平方米双桥村棚户区改造安置住房建设工程,http://www.qianlima.com/zb/detail/20161018_44128370.html,吴忠,商业,施工在建,住宅,不装修,15000万,2017-05-02
36613641,建筑面积为6192平方米中学教学综合楼工程,http://www.qianlima.com/zb/detail/20160523_36613641.html,绍兴,商业,施工准备,教育及研究,未确定,未确定,2017-05-02
51763481,总长度21.8千米白云区城市地下综合管廊一期建设工程,http://www.qianlima.com/zb/detail/20170302_51763481.html,贵阳,政府,施工在建,基础建设,不装修,254800万,2017-05-02
36688520,长约6公里县乡村道路提升改造工程,http://www.qianlima.com/zb/detail/20160524_36688520.html,昆明,商业,施工准备,基础建设,未确定,未确定,2017-05-02
54976550,“两化”搬迁改造-60万吨/年离子膜烧碱项目,http://www.qianlima.com/zb/detail/20170425_54976550.html,天津,商业,施工在建,工业,不装修,1000万,2017-05-02
54977050,总建筑面积为43930平方米厂房一期-配套工程,http://www.qianlima.com/zb/detail/20170425_54977050.html,天津,商业,施工在建,商业及零售,工业,社区,简装修,1700万,2017-05-02
36625182,总建筑面积为53200平方米住宅发展项目,http://www.qianlima.com/zb/detail/20160523_36625182.html,黔东南苗族侗族自治州,商业,施工准备,住宅,未确定,未确定,2017-05-02
54973731,总建筑面积为250000平方米住宅楼建设项目,http://www.qianlima.com/zb/detail/20170425_54973731.html,北京,商业,施工在建,住宅,不装修,300万,2017-05-02
50322776,建筑面积7780平方米橡胶V带生产厂房建设项目,http://www.qianlima.com/zb/detail/20170120_50322776.html,佳木斯,商业,施工在建,工业,不装修,1500万,2017-05-02
48613568,建筑面积90000平方米綦江中学迁建工程（A区）,http://www.qianlima.com/zb/detail/20161220_48613568.html,重庆,政府,施工在建,住宅,酒店与餐饮,教育及研究,休闲娱乐,简装修,40000万,2017-05-02
